#! FIELDS chi projection
#! SET min_chi -pi
#! SET max_chi pi
#! SET nbins_chi  51
#! SET periodic_chi true
   -3.141592654  -80.788958903
   -3.018392942  -82.583806125
   -2.895193230  -84.010583592
   -2.771993518  -85.254939401
   -2.648793806  -86.387717712
   -2.525594094  -87.218754142
   -2.402394382  -87.546227755
   -2.279194670  -87.356751400
   -2.155994958  -86.758257996
   -2.032795246  -85.881804256
   -1.909595535  -84.833671674
   -1.786395823  -83.714461802
   -1.663196111  -82.645645694
   -1.539996399  -81.702931635
   -1.416796687  -80.859415579
   -1.293596975  -79.967558029
   -1.170397263  -78.816930766
   -1.047197551  -77.150212729
   -0.923997839  -74.675571602
   -0.800798127  -71.192457505
   -0.677598415  -66.795668323
   -0.554398704  -61.960117715
   -0.431198992  -57.444153730
   -0.307999280  -54.078047911
   -0.184799568  -52.505937417
   -0.061599856  -53.028242917
    0.061599856  -55.520736157
    0.184799568  -59.578719380
    0.307999280  -64.672140465
    0.431198992  -70.135990867
    0.554398704  -75.283981635
    0.677598415  -79.574401377
    0.800798127  -82.633199420
    0.923997839  -84.253142769
    1.047197551  -84.433810652
    1.170397263  -83.427590900
    1.293596975  -81.688991010
    1.416796687  -79.701188502
    1.539996399  -77.764083203
    1.663196111  -75.964326734
    1.786395823  -74.325685353
    1.909595535  -72.910890607
    2.032795246  -71.812047128
    2.155994958  -71.132755723
    2.279194670  -70.945221985
    2.402394382  -71.273399574
    2.525594094  -72.045336262
    2.648793806  -73.162315935
    2.771993518  -74.610765729
    2.895193230  -76.465714282
    3.018392942  -78.646310045
