#! FIELDS chi projection
#! SET min_chi -pi
#! SET max_chi pi
#! SET nbins_chi  51
#! SET periodic_chi true
   -3.141592654  -83.835786017
   -3.018392942  -85.766689846
   -2.895193230  -87.322602417
   -2.771993518  -88.572578497
   -2.648793806  -89.617140721
   -2.525594094  -90.457670979
   -2.402394382  -90.949019206
   -2.279194670  -90.957030165
   -2.155994958  -90.478702991
   -2.032795246  -89.643639987
   -1.909595535  -88.642156052
   -1.786395823  -87.642876333
   -1.663196111  -86.741415112
   -1.539996399  -85.922129757
   -1.416796687  -85.047044221
   -1.293596975  -83.922463104
   -1.170397263  -82.362384355
   -1.047197551  -80.222836796
   -0.923997839  -77.341677093
   -0.800798127  -73.582557021
   -0.677598415  -69.023970430
   -0.554398704  -64.152835105
   -0.431198992  -59.785323269
   -0.307999280  -56.760302531
   -0.184799568  -55.565341842
   -0.061599856  -56.281716836
    0.061599856  -58.781545509
    0.184799568  -62.826276351
    0.307999280  -67.975748009
    0.431198992  -73.574616424
    0.554398704  -78.900122915
    0.677598415  -83.344695752
    0.800798127  -86.497458192
    0.923997839  -88.142602105
    1.047197551  -88.297933285
    1.170397263  -87.226114214
    1.293596975  -85.377530714
    1.416796687  -83.225158276
    1.539996399  -81.087176644
    1.663196111  -79.123960273
    1.786395823  -77.406224741
    1.909595535  -75.969780372
    2.032795246  -74.865281330
    2.155994958  -74.219613887
    2.279194670  -74.153881868
    2.402394382  -74.599402697
    2.525594094  -75.356333632
    2.648793806  -76.352737461
    2.771993518  -77.692226231
    2.895193230  -79.488729465
    3.018392942  -81.643774110
