#! FIELDS chi projection
#! SET min_chi -pi
#! SET max_chi pi
#! SET nbins_chi  51
#! SET periodic_chi true
   -3.141592654  -69.468399008
   -3.018392942  -71.362744646
   -2.895193230  -72.883090289
   -2.771993518  -74.117267441
   -2.648793806  -75.180340758
   -2.525594094  -76.074460728
   -2.402394382  -76.632074588
   -2.279194670  -76.686593630
   -2.155994958  -76.215822167
   -2.032795246  -75.345853838
   -1.909595535  -74.276028598
   -1.786395823  -73.196371126
   -1.663196111  -72.216035803
   -1.539996399  -71.318398857
   -1.416796687  -70.359788092
   -1.293596975  -69.144110868
   -1.170397263  -67.485511845
   -1.047197551  -65.237026375
   -0.923997839  -62.263789901
   -0.800798127  -58.510578792
   -0.677598415  -54.152009056
   -0.554398704  -49.695768483
   -0.431198992  -45.851337652
   -0.307999280  -43.280577412
   -0.184799568  -42.374681339
   -0.061599856  -43.225711104
    0.061599856  -45.747711504
    0.184799568  -49.776705250
    0.307999280  -54.989630578
    0.431198992  -60.802928963
    0.554398704  -66.443939877
    0.677598415  -71.186194361
    0.800798127  -74.515464602
    0.923997839  -76.167061229
    1.047197551  -76.160543540
    1.170397263  -74.781415276
    1.293596975  -72.510605486
    1.416796687  -69.876216985
    1.539996399  -67.275197937
    1.663196111  -64.924292533
    1.786395823  -62.913972751
    1.909595535  -61.293190104
    2.032795246  -60.116980109
    2.155994958  -59.462421424
    2.279194670  -59.358570775
    2.402394382  -59.725507285
    2.525594094  -60.455478694
    2.648793806  -61.542434796
    2.771993518  -63.066774716
    2.895193230  -65.040710594
    3.018392942  -67.279134287
