#! FIELDS chi projection
#! SET min_chi -pi
#! SET max_chi pi
#! SET nbins_chi  51
#! SET periodic_chi true
   -3.141592654  -75.823994342
   -3.018392942  -77.783444107
   -2.895193230  -79.534609877
   -2.771993518  -81.099890137
   -2.648793806  -82.453256050
   -2.525594094  -83.521052386
   -2.402394382  -84.208404134
   -2.279194670  -84.442118788
   -2.155994958  -84.230435197
   -2.032795246  -83.684222712
   -1.909595535  -82.942953786
   -1.786395823  -82.110024539
   -1.663196111  -81.245808496
   -1.539996399  -80.351406211
   -1.416796687  -79.342363214
   -1.293596975  -78.040305074
   -1.170397263  -76.225351304
   -1.047197551  -73.711669869
   -0.923997839  -70.385932422
   -0.800798127  -66.246286355
   -0.677598415  -61.516371101
   -0.554398704  -56.721032807
   -0.431198992  -52.644060217
   -0.307999280  -50.054733969
   -0.184799568  -49.345028241
   -0.061599856  -50.465668568
    0.061599856  -53.151241355
    0.184799568  -57.148791004
    0.307999280  -62.180884794
    0.431198992  -67.739777803
    0.554398704  -73.059796292
    0.677598415  -77.464177983
    0.800798127  -80.535879229
    0.923997839  -82.075048219
    1.047197551  -82.078974626
    1.170397263  -80.814047810
    1.293596975  -78.753414622
    1.416796687  -76.377305200
    1.539996399  -74.009064518
    1.663196111  -71.831300294
    1.786395823  -69.958018527
    1.909595535  -68.433711480
    2.032795246  -67.262306981
    2.155994958  -66.479689308
    2.279194670  -66.204344932
    2.402394382  -66.504069550
    2.525594094  -67.292104969
    2.648793806  -68.435915890
    2.771993518  -69.883919454
    2.895193230  -71.665823683
    3.018392942  -73.719878702
