#! FIELDS chi projection
#! SET min_chi -pi
#! SET max_chi pi
#! SET nbins_chi  51
#! SET periodic_chi true
   -3.141592654  -84.014367963
   -3.018392942  -85.932237551
   -2.895193230  -87.473722561
   -2.771993518  -88.709639839
   -2.648793806  -89.742145665
   -2.525594094  -90.573728208
   -2.402394382  -91.058390548
   -2.279194670  -91.060294531
   -2.155994958  -90.575562127
   -2.032795246  -89.734023751
   -1.909595535  -88.726830054
   -1.786395823  -87.723200885
   -1.663196111  -86.818827211
   -1.539996399  -85.997664468
   -1.416796687  -85.121143894
   -1.293596975  -83.995362517
   -1.170397263  -82.434232404
   -1.047197551  -80.293188235
   -0.923997839  -77.408699847
   -0.800798127  -73.644118891
   -0.677598415  -69.078613980
   -0.554398704  -64.199613849
   -0.431198992  -59.823551101
   -0.307999280  -56.791086412
   -0.184799568  -55.593074464
   -0.061599856  -56.312429427
    0.061599856  -58.820539004
    0.184799568  -62.876368401
    0.307999280  -68.036045054
    0.431198992  -73.642025776
    0.554398704  -78.972279389
    0.677598415  -83.421571387
    0.800798127  -86.581281083
    0.923997839  -88.237318453
    1.047197551  -88.408530502
    1.170397263  -87.357621887
    1.293596975  -85.534130485
    1.416796687  -83.409974878
    1.539996399  -81.302867394
    1.663196111  -79.371923596
    1.786395823  -77.684463949
    1.909595535  -76.270676079
    2.032795246  -75.174207978
    2.155994958  -74.516860059
    2.279194670  -74.423821463
    2.402394382  -74.839567891
    2.525594094  -75.572869762
    2.648793806  -76.553981123
    2.771993518  -77.886583707
    2.895193230  -79.680928290
    3.018392942  -81.831783349
