#! FIELDS chi projection
#! SET min_chi -pi
#! SET max_chi pi
#! SET nbins_chi  51
#! SET periodic_chi true
   -3.141592654  -80.421024028
   -3.018392942  -82.330989646
   -2.895193230  -84.059675906
   -2.771993518  -85.634515252
   -2.648793806  -87.023060635
   -2.525594094  -88.130625164
   -2.402394382  -88.838366302
   -2.279194670  -89.064066093
   -2.155994958  -88.823386942
   -2.032795246  -88.240791882
   -1.909595535  -87.467756077
   -1.786395823  -86.614594181
   -1.663196111  -85.743411897
   -1.539996399  -84.853477599
   -1.416796687  -83.858891704
   -1.293596975  -82.584267858
   -1.170397263  -80.817501439
   -1.047197551  -78.387123687
   -0.923997839  -75.192371903
   -0.800798127  -71.231295688
   -0.677598415  -66.715326318
   -0.554398704  -62.151156834
   -0.431198992  -58.297844252
   -0.307999280  -55.881567282
   -0.184799568  -55.234113572
   -0.061599856  -56.275569444
    0.061599856  -58.771688800
    0.184799568  -62.540570439
    0.307999280  -67.367979666
    0.431198992  -72.757335607
    0.554398704  -77.927838841
    0.677598415  -82.207163885
    0.800798127  -85.188083109
    0.923997839  -86.667969350
    1.047197551  -86.630342691
    1.170397263  -85.327265646
    1.293596975  -83.228664512
    1.416796687  -80.823026465
    1.539996399  -78.440819858
    1.663196111  -76.264489188
    1.786395823  -74.402701018
    1.909595535  -72.891101676
    2.032795246  -71.724023279
    2.155994958  -70.935885100
    2.279194670  -70.666162243
    2.402394382  -71.012119524
    2.525594094  -71.882538764
    2.648793806  -73.109646938
    2.771993518  -74.604932004
    2.895193230  -76.377916237
    3.018392942  -78.379702320
