#! FIELDS chi projection
#! SET min_chi -pi
#! SET max_chi pi
#! SET nbins_chi  51
#! SET periodic_chi true
   -3.141592654  -74.485104517
   -3.018392942  -76.460832851
   -2.895193230  -78.042334176
   -2.771993518  -79.308177137
   -2.648793806  -80.381921469
   -2.525594094  -81.288282581
   -2.402394382  -81.872646951
   -2.279194670  -81.966514988
   -2.155994958  -81.542753498
   -2.032795246  -80.727503792
   -1.909595535  -79.722735104
   -1.786395823  -78.719588067
   -1.663196111  -77.832669671
   -1.539996399  -77.051671961
   -1.416796687  -76.229261012
   -1.293596975  -75.150321990
   -1.170397263  -73.610887841
   -1.047197551  -71.473621425
   -0.923997839  -68.628710616
   -0.800798127  -64.996470806
   -0.677598415  -60.678526992
   -0.554398704  -56.128421811
   -0.431198992  -52.068404693
   -0.307999280  -49.234115127
   -0.184799568  -48.103636073
   -0.061599856  -48.819239824
    0.061599856  -51.286921678
    0.184799568  -55.278029826
    0.307999280  -60.387853612
    0.431198992  -66.009409279
    0.554398704  -71.422306623
    0.677598415  -75.966949790
    0.800798127  -79.171554379
    0.923997839  -80.787929029
    1.047197551  -80.837165770
    1.170397263  -79.604843006
    1.293596975  -77.564022483
    1.416796687  -75.202066193
    1.539996399  -72.846667290
    1.663196111  -70.662259666
    1.786395823  -68.720727103
    1.909595535  -67.064998346
    2.032795246  -65.751637411
    2.155994958  -64.889589892
    2.279194670  -64.574577114
    2.402394382  -64.780516796
    2.525594094  -65.400857828
    2.648793806  -66.418773763
    2.771993518  -67.917078684
    2.895193230  -69.912704626
    3.018392942  -72.213333797
