#! FIELDS chi projection
#! SET min_chi -pi
#! SET max_chi pi
#! SET nbins_chi  51
#! SET periodic_chi true
   -3.141592654  -69.724622393
   -3.018392942  -71.594492069
   -2.895193230  -73.028982438
   -2.771993518  -74.206630664
   -2.648793806  -75.258693608
   -2.525594094  -76.073328023
   -2.402394382  -76.440991877
   -2.279194670  -76.304777430
   -2.155994958  -75.747433907
   -2.032795246  -74.894564851
   -1.909595535  -73.856158647
   -1.786395823  -72.742237900
   -1.663196111  -71.679085384
   -1.539996399  -70.740686421
   -1.416796687  -69.890969163
   -1.293596975  -68.966045906
   -1.170397263  -67.745062485
   -1.047197551  -65.996769251
   -0.923997839  -63.493666500
   -0.800798127  -60.101366360
   -0.677598415  -55.945665016
   -0.554398704  -51.471666875
   -0.431198992  -47.337809562
   -0.307999280  -44.233194445
   -0.184799568  -42.695804573
   -0.061599856  -42.986891264
    0.061599856  -45.007316359
    0.184799568  -48.435163169
    0.307999280  -52.907634630
    0.431198992  -57.960585257
    0.554398704  -62.973591056
    0.677598415  -67.316853507
    0.800798127  -70.481825831
    0.923997839  -72.161981586
    1.047197551  -72.321042182
    1.170397263  -71.223557958
    1.293596975  -69.357906008
    1.416796687  -67.243995217
    1.539996399  -65.214013635
    1.663196111  -63.374418461
    1.786395823  -61.743541997
    1.909595535  -60.358670037
    2.032795246  -59.284251395
    2.155994958  -58.614138406
    2.279194670  -58.439196545
    2.402394382  -58.828530596
    2.525594094  -59.752421323
    2.648793806  -61.115815605
    2.771993518  -62.874908079
    2.895193230  -65.037225880
    3.018392942  -67.444141159
