#! FIELDS chi projection
#! SET min_chi -pi
#! SET max_chi pi
#! SET nbins_chi  51
#! SET periodic_chi true
   -3.141592654  -76.301505432
   -3.018392942  -78.217152024
   -2.895193230  -79.957015120
   -2.771993518  -81.537587097
   -2.648793806  -82.929374610
   -2.525594094  -84.046148318
   -2.402394382  -84.768702700
   -2.279194670  -85.005299548
   -2.155994958  -84.764347906
   -2.032795246  -84.170917154
   -1.909595535  -83.379189550
   -1.786395823  -82.501467635
   -1.663196111  -81.601221424
   -1.539996399  -80.679785407
   -1.416796687  -79.653315492
   -1.293596975  -78.345897243
   -1.170397263  -76.539949337
   -1.047197551  -74.049376988
   -0.923997839  -70.756920013
   -0.800798127  -66.655631819
   -0.677598415  -61.961726975
   -0.554398704  -57.182920250
   -0.431198992  -53.080220841
   -0.307999280  -50.423495517
   -0.184799568  -49.644836519
   -0.061599856  -50.732060582
    0.061599856  -53.434886327
    0.184799568  -57.508409182
    0.307999280  -62.658008642
    0.431198992  -68.316065643
    0.554398704  -73.684174479
    0.677598415  -78.105842834
    0.800798127  -81.186273256
    0.923997839  -82.731348770
    1.047197551  -82.729395408
    1.170397263  -81.431789557
    1.293596975  -79.307554554
    1.416796687  -76.858607360
    1.539996399  -74.436310447
    1.663196111  -72.232949084
    1.786395823  -70.360274895
    1.909595535  -68.862205056
    2.032795246  -67.747190051
    2.155994958  -67.055837546
    2.279194670  -66.894367433
    2.402394382  -67.292558153
    2.525594094  -68.134618167
    2.648793806  -69.279481366
    2.771993518  -70.670768430
    2.895193230  -72.345193644
    3.018392942  -74.281845208
