#! FIELDS chi projection
#! SET min_chi -pi
#! SET max_chi pi
#! SET nbins_chi  51
#! SET periodic_chi true
   -3.141592654  -85.194300519
   -3.018392942  -87.128769271
   -2.895193230  -88.675532297
   -2.771993518  -89.910773984
   -2.648793806  -90.940451961
   -2.525594094  -91.772623016
   -2.402394382  -92.266337637
   -2.279194670  -92.286991553
   -2.155994958  -91.829283697
   -2.032795246  -91.021455699
   -1.909595535  -90.053481824
   -1.786395823  -89.094275825
   -1.663196111  -88.237731511
   -1.539996399  -87.463480061
   -1.416796687  -86.625804765
   -1.293596975  -85.518611850
   -1.170397263  -83.945664426
   -1.047197551  -81.767263184
   -0.923997839  -78.851902603
   -0.800798127  -75.090101764
   -0.677598415  -70.559514402
   -0.554398704  -65.720496315
   -0.431198992  -61.347150984
   -0.307999280  -58.248890133
   -0.184799568  -56.942126435
   -0.061599856  -57.572306503
    0.061599856  -60.048863636
    0.184799568  -64.124163100
    0.307999280  -69.315590811
    0.431198992  -74.934931660
    0.554398704  -80.259183785
    0.677598415  -84.699830569
    0.800798127  -87.862603502
    0.923997839  -89.536916214
    1.047197551  -89.733302993
    1.170397263  -88.697195413
    1.293596975  -86.864551846
    1.416796687  -84.712772728
    1.539996399  -82.579272878
    1.663196111  -80.635155109
    1.786395823  -78.946714495
    1.909595535  -77.534947777
    2.032795246  -76.428543055
    2.155994958  -75.732620801
    2.279194670  -75.569984046
    2.402394382  -75.909761785
    2.525594094  -76.589079116
    2.648793806  -77.554707251
    2.771993518  -78.915945186
    2.895193230  -80.768683858
    3.018392942  -82.976165414
