#! FIELDS chi projection
#! SET min_chi -pi
#! SET max_chi pi
#! SET nbins_chi  51
#! SET periodic_chi true
   -3.141592654  -85.461509155
   -3.018392942  -87.405836280
   -2.895193230  -88.925727207
   -2.771993518  -90.190500745
   -2.648793806  -91.303015486
   -2.525594094  -92.133828015
   -2.402394382  -92.493402321
   -2.279194670  -92.346644451
   -2.155994958  -91.783694202
   -2.032795246  -90.932408682
   -1.909595535  -89.904628160
   -1.786395823  -88.807529745
   -1.663196111  -87.758073461
   -1.539996399  -86.815127044
   -1.416796687  -85.928046406
   -1.293596975  -84.932684541
   -1.170397263  -83.635452967
   -1.047197551  -81.822698379
   -0.923997839  -79.224858007
   -0.800798127  -75.629857024
   -0.677598415  -71.120566613
   -0.554398704  -66.186584536
   -0.431198992  -61.631849381
   -0.307999280  -58.332375396
   -0.184799568  -56.922119714
   -0.061599856  -57.606919039
    0.061599856  -60.168712572
    0.184799568  -64.200251755
    0.307999280  -69.236472256
    0.431198992  -74.662954690
    0.554398704  -79.788937154
    0.677598415  -84.058823627
    0.800798127  -87.102149459
    0.923997839  -88.726141126
    1.047197551  -88.942532341
    1.170397263  -88.003772336
    1.293596975  -86.344461886
    1.416796687  -84.410418523
    1.539996399  -82.480190380
    1.663196111  -80.651174031
    1.786395823  -78.970499043
    1.909595535  -77.511596955
    2.032795246  -76.365579103
    2.155994958  -75.629262439
    2.279194670  -75.371467008
    2.402394382  -75.620142447
    2.525594094  -76.314982042
    2.648793806  -77.379852011
    2.771993518  -78.837304602
    2.895193230  -80.792514679
    3.018392942  -83.140860862
