#! FIELDS chi projection
#! SET min_chi -pi
#! SET max_chi pi
#! SET nbins_chi  51
#! SET periodic_chi true
   -3.141592654  -67.021744961
   -3.018392942  -68.827694528
   -2.895193230  -70.307175049
   -2.771993518  -71.539111462
   -2.648793806  -72.631849216
   -2.525594094  -73.565799642
   -2.402394382  -74.139526841
   -2.279194670  -74.171335657
   -2.155994958  -73.655143603
   -2.032795246  -72.747672254
   -1.909595535  -71.673515592
   -1.786395823  -70.629176288
   -1.663196111  -69.720389343
   -1.539996399  -68.922929394
   -1.416796687  -68.086065462
   -1.293596975  -67.010780231
   -1.170397263  -65.503812470
   -1.047197551  -63.403198359
   -0.923997839  -60.560810317
   -0.800798127  -56.926612163
   -0.677598415  -52.691705628
   -0.554398704  -48.380366392
   -0.431198992  -44.711743341
   -0.307999280  -42.338984864
   -0.184799568  -41.613637778
   -0.061599856  -42.571471787
    0.061599856  -45.076649009
    0.184799568  -48.938732174
    0.307999280  -53.881794078
    0.431198992  -59.451306934
    0.554398704  -64.970517889
    0.677598415  -69.695762950
    0.800798127  -73.055444176
    0.923997839  -74.751904997
    1.047197551  -74.799382725
    1.170397263  -73.489817212
    1.293596975  -71.303060476
    1.416796687  -68.753677260
    1.539996399  -66.221759129
    1.663196111  -63.911976669
    1.786395823  -61.905104105
    1.909595535  -60.246152151
    2.032795246  -58.999429582
    2.155994958  -58.261046949
    2.279194670  -58.070710830
    2.402394382  -58.339392558
    2.525594094  -58.943245124
    2.648793806  -59.865144807
    2.771993518  -61.185260141
    2.895193230  -62.937727946
    3.018392942  -64.977743137
