#! FIELDS chi projection
#! SET min_chi -pi
#! SET max_chi pi
#! SET nbins_chi  51
#! SET periodic_chi true
   -3.141592654  -72.591590286
   -3.018392942  -74.333552789
   -2.895193230  -75.631786538
   -2.771993518  -76.666860910
   -2.648793806  -77.586824566
   -2.525594094  -78.299791332
   -2.402394382  -78.597567599
   -2.279194670  -78.415049315
   -2.155994958  -77.827844351
   -2.032795246  -76.957506558
   -1.909595535  -75.914391122
   -1.786395823  -74.814824249
   -1.663196111  -73.793690287
   -1.539996399  -72.929498772
   -1.416796687  -72.175009275
   -1.293596975  -71.331847558
   -1.170397263  -70.142454531
   -1.047197551  -68.372683878
   -0.923997839  -65.821047232
   -0.800798127  -62.367751195
   -0.677598415  -58.139463704
   -0.554398704  -53.589937029
   -0.431198992  -49.399036104
   -0.307999280  -46.285396677
   -0.184799568  -44.820373060
   -0.061599856  -45.301477696
    0.061599856  -47.653968222
    0.184799568  -51.526578531
    0.307999280  -56.452859579
    0.431198992  -61.846992799
    0.554398704  -67.043023130
    0.677598415  -71.443681710
    0.800798127  -74.597815176
    0.923997839  -76.252161264
    1.047197551  -76.410929481
    1.170397263  -75.361255680
    1.293596975  -73.585959123
    1.416796687  -71.565383160
    1.539996399  -69.588032140
    1.663196111  -67.748313086
    1.786395823  -66.084688651
    1.909595535  -64.661372537
    2.032795246  -63.555351196
    2.155994958  -62.846822563
    2.279194670  -62.593747668
    2.402394382  -62.834645994
    2.525594094  -63.538004735
    2.648793806  -64.646871828
    2.771993518  -66.174650843
    2.895193230  -68.163117110
    3.018392942  -70.435829880
