#! FIELDS chi puck.Zx file.free der_chi der_puck.Zx
#! SET min_chi -pi
#! SET max_chi pi
#! SET nbins_chi  100
#! SET periodic_chi true
#! SET min_puck.Zx -2.32604
#! SET max_puck.Zx 2.30473
#! SET nbins_puck.Zx  101
#! SET periodic_puck.Zx false
   -3.141592654   -2.326040000   -0.000000000   -0.000000000   -0.000000000
   -3.078760801   -2.326040000   -0.000000000   -0.000000000   -0.000000000
   -3.015928947   -2.326040000   -0.000000000   -0.000000000   -0.000000000
   -2.953097094   -2.326040000   -0.000000000   -0.000000000   -0.000000000
   -2.890265241   -2.326040000   -0.000000000   -0.000000000   -0.000000000
   -2.827433388   -2.326040000   -0.000000000   -0.000000000   -0.000000000
   -2.764601535   -2.326040000   -0.000000000   -0.000000000   -0.000000000
   -2.701769682   -2.326040000   -0.000000000   -0.000000000   -0.000000000
   -2.638937829   -2.326040000   -0.000000000   -0.000000000   -0.000000000
   -2.576105976   -2.326040000   -0.000000000   -0.000000000   -0.000000000
   -2.513274123   -2.326040000   -0.000000000   -0.000000000   -0.000000000
   -2.450442270   -2.326040000   -0.000000000   -0.000000000   -0.000000000
   -2.387610417   -2.326040000   -0.000000000   -0.000000000   -0.000000000
   -2.324778564   -2.326040000   -0.000000000   -0.000000000   -0.000000000
   -2.261946711   -2.326040000   -0.000000000   -0.000000000   -0.000000000
   -2.199114858   -2.326040000   -0.000000000   -0.000000000   -0.000000000
   -2.136283004   -2.326040000   -0.000000000   -0.000000000   -0.000000000
   -2.073451151   -2.326040000   -0.000000000   -0.000000000   -0.000000000
   -2.010619298   -2.326040000   -0.000000000   -0.000000000   -0.000000000
   -1.947787445   -2.326040000   -0.000000000   -0.000000000   -0.000000000
   -1.884955592   -2.326040000   -0.000000000   -0.000000000   -0.000000000
   -1.822123739   -2.326040000   -0.000000000   -0.000000000   -0.000000000
   -1.759291886   -2.326040000   -0.000000000   -0.000000000   -0.000000000
   -1.696460033   -2.326040000   -0.000000000   -0.000000000   -0.000000000
   -1.633628180   -2.326040000   -0.000000000   -0.000000000   -0.000000000
   -1.570796327   -2.326040000   -0.000000000   -0.000000000   -0.000000000
   -1.507964474   -2.326040000   -0.000000000   -0.000000000   -0.000000000
   -1.445132621   -2.326040000   -0.000000000   -0.000000000   -0.000000000
   -1.382300768   -2.326040000   -0.000000000   -0.000000000   -0.000000000
   -1.319468915   -2.326040000   -0.000000000   -0.000000000   -0.000000000
   -1.256637061   -2.326040000   -0.000000000   -0.000000000   -0.000000000
   -1.193805208   -2.326040000   -0.000000000   -0.000000000   -0.000000000
   -1.130973355   -2.326040000   -0.000000000   -0.000000000   -0.000000000
   -1.068141502   -2.326040000   -0.000000000   -0.000000000   -0.000000000
   -1.005309649   -2.326040000   -0.000000000   -0.000000000   -0.000000000
   -0.942477796   -2.326040000   -0.000000000   -0.000000000   -0.000000000
   -0.879645943   -2.326040000   -0.000000000   -0.000000000   -0.000000000
   -0.816814090   -2.326040000   -0.000000000   -0.000000000   -0.000000000
   -0.753982237   -2.326040000   -0.000000000   -0.000000000   -0.000000000
   -0.691150384   -2.326040000   -0.000000000   -0.000000000   -0.000000000
   -0.628318531   -2.326040000   -0.000000000   -0.000000000   -0.000000000
   -0.565486678   -2.326040000   -0.000000000   -0.000000000   -0.000000000
   -0.502654825   -2.326040000   -0.000000000   -0.000000000   -0.000000000
   -0.439822972   -2.326040000   -0.000000000   -0.000000000   -0.000000000
   -0.376991118   -2.326040000   -0.000000000   -0.000000000   -0.000000000
   -0.314159265   -2.326040000   -0.000000000   -0.000000000   -0.000000000
   -0.251327412   -2.326040000   -0.000000000   -0.000000000   -0.000000000
   -0.188495559   -2.326040000   -0.000000000   -0.000000000   -0.000000000
   -0.125663706   -2.326040000   -0.000000000   -0.000000000   -0.000000000
   -0.062831853   -2.326040000   -0.000000000   -0.000000000   -0.000000000
    0.000000000   -2.326040000   -0.000000000   -0.000000000   -0.000000000
    0.062831853   -2.326040000   -0.000000000   -0.000000000   -0.000000000
    0.125663706   -2.326040000   -0.000000000   -0.000000000   -0.000000000
    0.188495559   -2.326040000   -0.000000000   -0.000000000   -0.000000000
    0.251327412   -2.326040000   -0.000000000   -0.000000000   -0.000000000
    0.314159265   -2.326040000   -0.000000000   -0.000000000   -0.000000000
    0.376991118   -2.326040000   -0.000000000   -0.000000000   -0.000000000
    0.439822972   -2.326040000   -0.000000000   -0.000000000   -0.000000000
    0.502654825   -2.326040000   -0.000000000   -0.000000000   -0.000000000
    0.565486678   -2.326040000   -0.000000000   -0.000000000   -0.000000000
    0.628318531   -2.326040000   -0.000000000   -0.000000000   -0.000000000
    0.691150384   -2.326040000   -0.000000000   -0.000000000   -0.000000000
    0.753982237   -2.326040000   -0.000000000   -0.000000000   -0.000000000
    0.816814090   -2.326040000   -0.000000000   -0.000000000   -0.000000000
    0.879645943   -2.326040000   -0.000000000   -0.000000000   -0.000000000
    0.942477796   -2.326040000   -0.000000000   -0.000000000   -0.000000000
    1.005309649   -2.326040000   -0.000000000   -0.000000000   -0.000000000
    1.068141502   -2.326040000   -0.000000000   -0.000000000   -0.000000000
    1.130973355   -2.326040000   -0.000000000   -0.000000000   -0.000000000
    1.193805208   -2.326040000   -0.000000000   -0.000000000   -0.000000000
    1.256637061   -2.326040000   -0.000000000   -0.000000000   -0.000000000
    1.319468915   -2.326040000   -0.000000000   -0.000000000   -0.000000000
    1.382300768   -2.326040000   -0.000000000   -0.000000000   -0.000000000
    1.445132621   -2.326040000   -0.000000000   -0.000000000   -0.000000000
    1.507964474   -2.326040000   -0.000000000   -0.000000000   -0.000000000
    1.570796327   -2.326040000   -0.000000000   -0.000000000   -0.000000000
    1.633628180   -2.326040000   -0.000000000   -0.000000000   -0.000000000
    1.696460033   -2.326040000   -0.000000000   -0.000000000   -0.000000000
    1.759291886   -2.326040000   -0.000000000   -0.000000000   -0.000000000
    1.822123739   -2.326040000   -0.000000000   -0.000000000   -0.000000000
    1.884955592   -2.326040000   -0.000000000   -0.000000000   -0.000000000
    1.947787445   -2.326040000   -0.000000000   -0.000000000   -0.000000000
    2.010619298   -2.326040000   -0.000000000   -0.000000000   -0.000000000
    2.073451151   -2.326040000   -0.000000000   -0.000000000   -0.000000000
    2.136283004   -2.326040000   -0.000000000   -0.000000000   -0.000000000
    2.199114858   -2.326040000   -0.000000000   -0.000000000   -0.000000000
    2.261946711   -2.326040000   -0.000000000   -0.000000000   -0.000000000
    2.324778564   -2.326040000   -0.000000000   -0.000000000   -0.000000000
    2.387610417   -2.326040000   -0.000000000   -0.000000000   -0.000000000
    2.450442270   -2.326040000   -0.000000000   -0.000000000   -0.000000000
    2.513274123   -2.326040000   -0.000000000   -0.000000000   -0.000000000
    2.576105976   -2.326040000   -0.000000000   -0.000000000   -0.000000000
    2.638937829   -2.326040000   -0.000000000   -0.000000000   -0.000000000
    2.701769682   -2.326040000   -0.000000000   -0.000000000   -0.000000000
    2.764601535   -2.326040000   -0.000000000   -0.000000000   -0.000000000
    2.827433388   -2.326040000   -0.000000000   -0.000000000   -0.000000000
    2.890265241   -2.326040000   -0.000000000   -0.000000000   -0.000000000
    2.953097094   -2.326040000   -0.000000000   -0.000000000   -0.000000000
    3.015928947   -2.326040000   -0.000000000   -0.000000000   -0.000000000
    3.078760801   -2.326040000   -0.000000000   -0.000000000   -0.000000000

   -3.141592654   -2.279732300   -0.000000000   -0.000000000   -0.000000000
   -3.078760801   -2.279732300   -0.000000000   -0.000000000   -0.000000000
