#! FIELDS chi puck.Zx file.free der_chi der_puck.Zx
#! SET min_chi -pi
#! SET max_chi pi
#! SET nbins_chi  100
#! SET periodic_chi true
#! SET min_puck.Zx -2.332
#! SET max_puck.Zx 2.30707
#! SET nbins_puck.Zx  101
#! SET periodic_puck.Zx false
   -3.141592654   -2.332000000   -0.000000000   -0.000000000   -0.000000000
   -3.078760801   -2.332000000   -0.000000000   -0.000000000   -0.000000000
   -3.015928947   -2.332000000   -0.000000000   -0.000000000   -0.000000000
   -2.953097094   -2.332000000   -0.000000000   -0.000000000   -0.000000000
   -2.890265241   -2.332000000   -0.000000000   -0.000000000   -0.000000000
   -2.827433388   -2.332000000   -0.000000000   -0.000000000   -0.000000000
   -2.764601535   -2.332000000   -0.000000000   -0.000000000   -0.000000000
   -2.701769682   -2.332000000   -0.000000000   -0.000000000   -0.000000000
   -2.638937829   -2.332000000   -0.000000000   -0.000000000   -0.000000000
   -2.576105976   -2.332000000   -0.000000000   -0.000000000   -0.000000000
   -2.513274123   -2.332000000   -0.000000000   -0.000000000   -0.000000000
   -2.450442270   -2.332000000   -0.000000000   -0.000000000   -0.000000000
   -2.387610417   -2.332000000   -0.000000000   -0.000000000   -0.000000000
   -2.324778564   -2.332000000   -0.000000000   -0.000000000   -0.000000000
   -2.261946711   -2.332000000   -0.000000000   -0.000000000   -0.000000000
   -2.199114858   -2.332000000   -0.000000000   -0.000000000   -0.000000000
   -2.136283004   -2.332000000   -0.000000000   -0.000000000   -0.000000000
   -2.073451151   -2.332000000   -0.000000000   -0.000000000   -0.000000000
   -2.010619298   -2.332000000   -0.000000000   -0.000000000   -0.000000000
   -1.947787445   -2.332000000   -0.000000000   -0.000000000   -0.000000000
   -1.884955592   -2.332000000   -0.000000000   -0.000000000   -0.000000000
   -1.822123739   -2.332000000   -0.000000000   -0.000000000   -0.000000000
   -1.759291886   -2.332000000   -0.000000000   -0.000000000   -0.000000000
   -1.696460033   -2.332000000   -0.000000000   -0.000000000   -0.000000000
   -1.633628180   -2.332000000   -0.000000000   -0.000000000   -0.000000000
   -1.570796327   -2.332000000   -0.000000000   -0.000000000   -0.000000000
